Date,Low,High,Adj Close,Volume
2020-07-01,1409.819946,1443.0,1438.040039,1775200
2020-07-02,1446.420044,1482.949951,1464.699951,1859100
2020-07-06,1472.859985,1506.589966,1495.699951,1564000
2020-07-07,1483.550049,1516.800049,1485.180054,1458200
2020-07-08,1485.630005,1505.880005,1496.0,1249700
2020-07-09,1488.084961,1522.719971,1510.98999,1423300
2020-07-10,1496.540039,1543.829956,1541.73999,1856300
2020-07-13,1505.243042,1577.131958,1511.339966,1846400
2020-07-14,1483.5,1522.949951,1520.579956,1585000
2020-07-15,1498.0,1535.329956,1513.640015,1610700
2020-07-16,1486.310059,1518.689941,1518.0,1519300
2020-07-17,1498.420044,1523.439941,1515.550049,1456700
2020-07-20,1503.599976,1570.290039,1565.719971,1557300
2020-07-21,1554.280029,1586.98999,1558.420044,1218600
2020-07-22,1546.099976,1570.0,1568.48999,932000
2020-07-23,1507.391968,1571.869995,1515.680054,1627600
2020-07-24,1488.400024,1517.635986,1511.869995,1544000
2020-07-27,1515.209961,1540.969971,1530.199951,1246000
2020-07-28,1497.660034,1526.47998,1500.339966,1702200
2020-07-29,1501.329956,1531.251953,1522.02002,1106500
2020-07-30,1492.219971,1537.869995,1531.449951,1671400
2020-07-31,1454.030029,1508.949951,1482.959961,3439900
2020-08-03,1465.640015,1490.469971,1474.449951,2330200
2020-08-04,1458.650024,1485.560059,1464.969971,1903500
2020-08-05,1463.459961,1482.410034,1473.609985,1979500
2020-08-06,1466.0,1502.390015,1500.099976,1995400
2020-08-07,1481.640015,1516.844971,1494.48999,1576600
2020-08-10,1473.079956,1504.074951,1496.099976,1289300
2020-08-11,1478.0,1510.0,1480.319946,1454400
2020-08-12,1485.25,1512.385986,1506.619995,1437700
2020-08-13,1508.005005,1537.25,1518.449951,1455200
2020-08-14,1502.880005,1521.900024,1507.72998,1354800
2020-08-17,1507.969971,1525.609985,1517.97998,1378300
2020-08-18,1523.709961,1562.469971,1558.599976,2027100
2020-08-19,1543.949951,1573.680054,1547.530029,1660600
2020-08-20,1538.199951,1585.869995,1581.75,1706900
2020-08-21,1568.005005,1597.719971,1580.420044,1446500
2020-08-24,1580.569946,1614.170044,1588.199951,1409900
2020-08-25,1582.069946,1611.619995,1608.219971,2247100
2020-08-26,1603.599976,1659.219971,1652.380005,3993400
2020-08-27,1625.75,1655.0,1634.329956,1861600
2020-08-28,1630.75,1647.170044,1644.410034,1499800
2020-08-31,1630.310059,1647.964966,1634.180054,1823400
2020-09-01,1632.219971,1665.72998,1660.709961,1826700
2020-09-02,1666.329956,1733.180054,1728.280029,2511200
2020-09-03,1615.060059,1709.713989,1641.839966,3107800
2020-09-04,1547.6130369999994,1645.109985,1591.040039,2608600
2020-09-08,1528.01001,1563.86499,1532.390015,2610900
2020-09-09,1536.051025,1569.0,1556.959961,1774700
2020-09-10,1525.805054,1584.081055,1532.02002,1618600
2020-09-11,1497.359985,1575.199951,1520.719971,1597100
2020-09-14,1515.73999,1564.0,1519.280029,1696600
2020-09-15,1531.834961,1559.569946,1541.439941,1331100
2020-09-16,1519.819946,1562.0,1520.900024,1311700
2020-09-17,1470.0,1508.297974,1495.530029,1879800
2020-09-18,1437.130005,1503.003052,1459.98999,3103900
2020-09-21,1406.550049,1448.359985,1431.160034,2888800
2020-09-22,1434.530029,1469.52002,1465.459961,1583200
2020-09-23,1407.699951,1460.959961,1415.209961,1657400
2020-09-24,1409.849976,1443.7089839999999,1428.290039,1450200
2020-09-25,1413.339966,1450.0,1444.959961,1323000
2020-09-28,1449.301025,1476.800049,1464.52002,2007900
2020-09-29,1458.805054,1476.662964,1469.329956,978200
2020-09-30,1459.880005,1489.75,1469.599976,1700600
2020-10-01,1479.209961,1499.040039,1490.089966,1779500
2020-10-02,1450.920044,1483.199951,1458.420044,1284100
2020-10-05,1464.27002,1488.209961,1486.02002,1113300
2020-10-06,1448.589966,1486.76001,1453.439941,1245400
2020-10-07,1436.0,1468.959961,1460.290039,1746200
2020-10-08,1465.089966,1490.0,1485.930054,1187800
2020-10-09,1489.449951,1516.52002,1515.219971,1435300
2020-10-12,1532.569946,1593.859985,1569.150024,2482600
2020-10-13,1563.199951,1590.0,1571.680054,1601000
2020-10-14,1550.530029,1587.68396,1568.079956,1931000
2020-10-15,1545.030029,1575.10498,1559.130005,1540000
2020-10-16,1563.0,1581.130005,1573.01001,1434700
2020-10-19,1528.0,1588.150024,1534.609985,1607100
2020-10-20,1525.670044,1577.5,1555.930054,2241700
2020-10-21,1571.630005,1618.72998,1593.310059,2568300
2020-10-22,1585.0,1621.98999,1615.329956,1433600
2020-10-23,1620.51001,1642.359985,1641.0,1375800
2020-10-26,1576.5,1638.23999,1590.449951,1853300
2020-10-27,1582.780029,1606.844971,1604.26001,1229000
2020-10-28,1514.619995,1561.349976,1516.619995,1834000
2020-10-29,1522.23999,1593.709961,1567.23999,2003100
2020-10-30,1604.459961,1687.0,1621.01001,4329100
2020-11-02,1616.030029,1660.77002,1626.030029,2535400
2020-11-03,1616.619995,1661.699951,1650.209961,1661700
2020-11-04,1706.030029,1771.3649899999998,1749.130005,3570900
2020-11-05,1750.5100100000002,1793.640015,1763.369995,2065800
2020-11-06,1740.3499760000002,1772.430054,1761.75,1660900
2020-11-09,1760.02002,1818.060059,1763.0,2268300
2020-11-10,1717.300049,1763.0,1740.390015,2636100
2020-11-11,1747.3649899999998,1764.219971,1752.709961,1264000
2020-11-12,1745.5999760000002,1768.27002,1749.839966,1247500
2020-11-13,1744.550049,1781.040039,1777.02002,1499900
2020-11-16,1767.689941,1799.069946,1781.380005,1246800
2020-11-17,1767.0,1785.0,1770.1500239999998,1147100
2020-11-18,1746.140015,1773.469971,1746.780029,1173500
2020-11-19,1737.005005,1769.589966,1763.9200440000006,1249900
2020-11-20,1741.859985,1774.0,1742.189941,2313500
2020-11-23,1717.719971,1753.9000239999998,1734.859985,2161600
2020-11-24,1727.689941,1771.5999760000002,1768.880005,1578000
